bidder_id,bids,auction_unique,merchandise_unique,device_unique,time_unique,country_unique,ip_unique,url_unique,bids_mean_auction_unique,bids_mean_merchandise_unique,bids_mean_device_unique,bids_mean_time_unique,bids_mean_country_unique,bids_mean_ip_unique,bids_mean_url_unique,num_auctions_won,first_bid,time_diff_prev_bid,time_diff_user_bids,y
dfd5c9157a0a771f235c32f30aedbf84e2552,150,61,1,69,150,18,133,8,0.4066666666666667,0.006666666666666667,0.46,1.0,0.12,0.8866666666666667,0.05333333333333334,0.0,0.0,13139350583.341848,3869793261563.0,0.0
e03311c7620a8098b7a177a5f1ad213ernao3,46,19,1,20,46,2,27,18,0.41304347826086957,0.021739130434782608,0.43478260869565216,1.0,0.043478260869565216,0.5869565217391305,0.391304347826087,0.0,0.0,18793767312.94386,14913363650354.014,0.0
e0413f338c43c9d55ba53612d2068f65t4gs6,734,233,1,203,732,50,527,312,0.31743869209809267,0.0013623978201634877,0.276566757493188,0.997275204359673,0.0681198910081744,0.717983651226158,0.4250681198910082,0.017167381974248927,0.012875536480686695,65989554375.23717,1419424158567.6384,0.0
e0544483ccbafc4842cba7650677d043n2e5c,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1210526316.0,0.0,0.0
e0824707d4a78230ae54209a920bc3e3pzdpp,30,8,1,20,30,7,27,5,0.26666666666666666,0.03333333333333333,0.6666666666666666,1.0,0.23333333333333334,0.9,0.16666666666666666,0.0,0.0,1303728070.125,322061726006.2353,0.0
e0984156959c3e7cd05b7ec8ae239303inqlo,56,40,1,31,55,15,44,20,0.7142857142857143,0.017857142857142856,0.5535714285714286,0.9821428571428571,0.26785714285714285,0.7857142857142857,0.35714285714285715,0.025,0.0,47324342105.281944,567811842105.2594,0.0
e0a87bc26e13c599894d7a5103fdca786tfat,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,368421053.0,0.0,0.0
e0a9e4ffe2acd28599dacb91c98c34bc66vo3,68,42,1,40,68,16,60,17,0.6176470588235294,0.014705882352941176,0.5882352941176471,1.0,0.23529411764705882,0.8823529411764706,0.25,0.0,0.0,75829365079.32738,1326363241436.9253,0.0
e0b6466f9f720e9d9a00d7c12b2e2c6d8xwxz,2,2,1,2,2,2,2,2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1831263157895.0,0.0,0.0
e0df56a5ea8094d070b0130d7178a996noolv,23,12,1,17,23,2,23,16,0.5217391304347826,0.043478260869565216,0.7391304347826086,1.0,0.08695652173913043,1.0,0.6956521739130435,0.0,0.0,1012134502.9986111,1370725511695.861,0.0
e0e5719b5d763eb4e04c7f6e4e32884cmlpj7,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
e0fde4b9b7ec14e80de3c811ecae157f6kqd9,196,77,1,88,196,13,147,15,0.39285714285714285,0.00510204081632653,0.4489795918367347,1.0,0.0663265306122449,0.75,0.07653061224489796,0.0,0.012987012987012988,113603142115.89615,1170251604365.1194,0.0
e0fecfdf4029d9a91664e703a178397718lyl,2,1,1,1,2,1,2,1,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,78947368.5,4749157894737.0,0.0
e10ae48cce1e198f7283064cc8a2f836iy0z6,45,31,1,25,45,1,39,31,0.6888888888888889,0.022222222222222223,0.5555555555555556,1.0,0.022222222222222223,0.8666666666666667,0.6888888888888889,0.0,0.03225806451612903,141992925863.03226,5293466044142.613,0.0
e12177ff9c1a8413996f7b1a590980c82ofeo,7054,551,1,451,6973,76,3887,4233,0.07811170966827333,0.0001417635384179189,0.06393535582648142,0.9885171533881486,0.010774028919761838,0.5510348738304508,0.6000850581230508,0.034482758620689655,0.04900181488203267,129630992890.72797,1098278215454.6554,1.0
e134f2bb79d1a810aada6a24760c8910mh5na,550,130,1,176,548,36,451,52,0.23636363636363636,0.0018181818181818182,0.32,0.9963636363636363,0.06545454545454546,0.82,0.09454545454545454,0.007692307692307693,0.007692307692307693,20215634368.19449,1376121986711.487,0.0
e18ddfca4efb99a785c68ede9ef773ea8sfmz,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,684210527.0,0.0,0.0
e18e3d0fbfba81cedcae619dfa977875p10ta,7,6,1,5,7,2,6,1,0.8571428571428571,0.14285714285714285,0.7142857142857143,1.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.0,0.0,16749999999.75,1524482456140.3333,0.0
e19f258fa5019e58974b562a8e1433ccluztk,1795,208,1,343,1789,39,903,172,0.11587743732590529,0.0005571030640668524,0.19108635097493037,0.9966573816155989,0.021727019498607242,0.5030640668523677,0.0958217270194986,0.019230769230769232,0.038461538461538464,351183451879.9268,3401024476653.791,0.0
e1b1c514e1b87826fd045588f1f3881707cyy,4,3,1,3,4,1,3,4,0.75,0.25,0.75,1.0,0.25,0.75,1.0,0.0,0.0,313070175438.1667,22210526316.0,0.0
e1da7d96b83f16aa80cc254572cc154fcoudy,718,265,1,208,715,48,570,195,0.36908077994428967,0.001392757660167131,0.28969359331476324,0.9958217270194986,0.06685236768802229,0.7938718662952646,0.27158774373259054,0.0037735849056603774,0.0037735849056603774,18415106094.44643,5375392273161.466,0.0
e1fb642deec7b382433de94983d97681o14ko,1081,263,1,275,1077,53,799,396,0.2432932469935245,0.0009250693802035153,0.2543940795559667,0.996299722479186,0.04902867715078631,0.7391304347826086,0.36632747456059206,0.0038022813688212928,0.011406844106463879,388255001582.3504,3805230312579.851,0.0
e2165ff862178c7b2946f7f62f5a3e51wcvaw,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,631578948.0,0.0,0.0
e21b238213c361523d276d67f37c05e3qot5q,6,5,1,5,6,3,5,3,0.8333333333333334,0.16666666666666666,0.8333333333333334,1.0,0.5,0.8333333333333334,0.5,0.0,0.0,4273684210.4,115789473.8,0.0
e22528ef6a439aff5a8b19f8c9b07c19fyzs6,179,104,1,66,179,13,126,37,0.5810055865921788,0.00558659217877095,0.3687150837988827,1.0,0.07262569832402235,0.7039106145251397,0.20670391061452514,0.0,0.009615384615384616,5506730769.166346,3862373405870.4565,0.0
e22850afda081aba360cc18e2a9021caqjjov,7,3,1,3,7,3,7,2,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.0,0.42857142857142855,1.0,0.2857142857142857,0.0,0.0,34515789473.6,5052456140350.917,0.0
e241b80fc1b431397ba6c70f2fb8ccb72wbra,5,5,1,4,5,2,3,3,1.0,0.2,0.8,1.0,0.4,0.6,0.6,0.0,0.0,3978947368.6,0.0,0.0
e24542c1bd46a4a0f98b0fa95d8fc40brecdx,2212,240,1,141,2204,19,2009,23,0.10849909584086799,0.0004520795660036166,0.06374321880650995,0.9963833634719711,0.008589511754068717,0.9082278481012658,0.010397830018083183,0.0625,0.058333333333333334,193979424820.03204,768087909007.8934,1.0
e2554dc14d54c3b7be85c59dbc1425f77qv4a,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,105263158.0,0.0,0.0
e268d06507859d78894a8f6e11995f48zls7t,484,43,1,4,444,3,364,325,0.08884297520661157,0.002066115702479339,0.008264462809917356,0.9173553719008265,0.006198347107438017,0.7520661157024794,0.6714876033057852,0.023255813953488372,0.023255813953488372,6645880248.430885,255477230235.10764,1.0
e29ae1bd8e6e7dfc9cb43b1572d3d55ca0hc1,4,4,1,3,4,3,4,2,1.0,0.25,0.75,1.0,0.75,1.0,0.5,0.0,0.0,2618421052.75,0.0,0.0
e2a61feee7f94b49d7de1ac6efb237c0fjt1z,2,2,1,2,2,2,2,2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1842105263.5,0.0,0.0
e2bda091a91082b774d59f2c5b8480ebbijs5,9,7,1,9,9,5,9,5,0.7777777777777778,0.1111111111111111,1.0,1.0,0.5555555555555556,1.0,0.5555555555555556,0.0,0.0,12704260651.476192,401063909774.4286,0.0
e2e14e8e15204b504b146d17a2bed925qg3u2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,111947368421.0,0.0,0.0
e3ccc9bd16fa1f4a92fe87b4a54e5e72uficw,4546,175,1,373,4523,55,2686,12,0.03849538055433348,0.0002199736031676199,0.08205015398152221,0.9949406071271447,0.012098548174219093,0.590849098108227,0.0026396832380114386,0.011428571428571429,0.017142857142857144,43045707515.810104,4173903860165.4414,0.0
e3ea1d5464543a1ef3a9b60394fc4ab6i1jk3,538,135,1,199,538,56,414,48,0.25092936802973975,0.0018587360594795538,0.36988847583643125,1.0,0.10408921933085502,0.7695167286245354,0.08921933085501858,0.014814814814814815,0.022222222222222223,84983907323.98926,3903571646659.2593,0.0
e4264fc4dcd5f917ceb002d860441370s054e,2,1,1,2,2,1,2,1,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,52631579.0,2843526315790.0,0.0
e429d13bc2c7acc82d8d68fa020546c38v82z,12,11,1,11,12,4,12,1,0.9166666666666666,0.08333333333333333,0.9166666666666666,1.0,0.3333333333333333,1.0,0.08333333333333333,0.0,0.0,36710526315.77273,36382775119.63636,0.0
e4433ef42008dcff761f12b9ade6fd31krdwv,14,13,1,11,14,4,14,3,0.9285714285714286,0.07142857142857142,0.7857142857142857,1.0,0.2857142857142857,1.0,0.21428571428571427,0.0,0.0,4582995951.153846,570850202.4615384,0.0
e49dfe2adbc4b3789f67bc044c231473clc4d,3,3,1,3,3,1,3,3,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,5228070175.333333,0.0,0.0
e4a9bdad09ebc5d5a264723855fcaaad6q52x,656,64,1,165,656,25,496,285,0.0975609756097561,0.001524390243902439,0.25152439024390244,1.0,0.038109756097560975,0.7560975609756098,0.4344512195121951,0.0,0.0,54038242979.2616,983289489896.9525,0.0
e4bee4e53a19aaf71e0ac0e3be752b2cz3k1j,525,260,1,171,525,46,410,219,0.49523809523809526,0.0019047619047619048,0.32571428571428573,1.0,0.08761904761904762,0.780952380952381,0.41714285714285715,0.007692307692307693,0.007692307692307693,87549173025.03961,4472972278532.866,0.0
e50426efab1e9d60b8f7258130f8791czrpvg,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,26105263157.0,0.0,0.0
e54c3b01eab75ad3a616d56dd06ebef758ua8,3,2,1,2,3,2,3,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,631578947.5,4384184210526.5,0.0
e561791343f3564a6fc612a98b5f3df34rxok,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,368421053.0,0.0,0.0
e561facfea467ea124df0111e041287ctvgwn,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
e56f611f1157381f4b689ab34b574e791qhcn,643,101,1,155,642,20,278,147,0.15707620528771385,0.0015552099533437014,0.2410575427682737,0.9984447900466563,0.03110419906687403,0.432348367029549,0.2286158631415241,0.009900990099009901,0.0,159969711715.70242,1399362287144.833,1.0
e5736d7f8082d7d7fee8430c0e2279bcdmt2a,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,146894736842.0,0.0,0.0
e578807073c57556ce334044382a9b98iaz6o,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12421052631.0,0.0,0.0
e587d92842526255c86d3b0d425747ecib83l,3526,368,1,344,3513,74,1568,944,0.10436755530346001,0.0002836074872376631,0.0975609756097561,0.9963131026659103,0.02098695405558707,0.4446965399886557,0.26772546795235397,0.002717391304347826,0.016304347826086956,192319861642.95746,3986730216338.6562,0.0
e588d3f7a141147e4f8dba29377144707vupo,3,1,1,3,3,3,3,2,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,105263158.0,4503947368421.0,0.0
e59ca537cb8df3053bdd555bc987b4a7c7m4e,8,4,1,3,8,2,4,2,0.5,0.125,0.375,1.0,0.25,0.5,0.25,0.0,0.0,4731578947.85,470394736.8125,0.0
e5bde35da4abebe4fdb37a3c65124a57ff4vo,34,15,1,20,34,7,32,1,0.4411764705882353,0.029411764705882353,0.5882352941176471,1.0,0.20588235294117646,0.9411764705882353,0.029411764705882353,0.0,0.0,26597524366.372227,177578070175.4889,0.0
e5f43783127506211df8c6290c2ecadbyr779,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1684210526.0,0.0,0.0
e5fd2ebbf5bac9ddc73ce524e1b33c3akti0q,57,16,1,16,57,1,41,31,0.2807017543859649,0.017543859649122806,0.2807017543859649,1.0,0.017543859649122806,0.7192982456140351,0.543859649122807,0.0,0.0,5100695486111.022,5964277180668.929,0.0
e60b306c01cf0c0be5c7d54facf927044g5d2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5157894737.0,0.0,0.0
e613acb1029ecafd9792c9f75d468e4bmm9zn,6,6,1,6,6,5,6,6,1.0,0.16666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,0.0,0.0,1078947368.5,0.0,0.0
e61c14d66cd5693d93cb0356d7f444ebinx9i,159,44,1,12,158,9,77,1,0.27672955974842767,0.006289308176100629,0.07547169811320754,0.9937106918238994,0.05660377358490566,0.48427672955974843,0.006289308176100629,0.045454545454545456,0.0,468555958535.03064,5183879414207.868,0.0
e67abc3ba39537cc640678297a7c5bfag490k,143,61,1,76,143,10,126,22,0.42657342657342656,0.006993006993006993,0.5314685314685315,1.0,0.06993006993006994,0.8811188811188811,0.15384615384615385,0.01639344262295082,0.0,9417492844.126411,1230702671295.743,0.0
e69dc706f159ef6e26df0d88388bc5edlymly,24,20,1,19,24,16,20,10,0.8333333333333334,0.041666666666666664,0.7916666666666666,1.0,0.6666666666666666,0.8333333333333334,0.4166666666666667,0.0,0.0,5108771929.75,90490789473.7,0.0
e6f73230e0fff1d9a6b1b8a6617002ea9owig,45,42,1,27,45,10,31,25,0.9333333333333333,0.022222222222222223,0.6,1.0,0.2222222222222222,0.6888888888888889,0.5555555555555556,0.023809523809523808,0.0,71481203007.53572,118674185463.64285,0.0
e704e6fedbe6caa9b434509d085f4c97nq6k1,8,8,1,8,8,5,8,3,1.0,0.125,1.0,1.0,0.625,1.0,0.375,0.0,0.0,57401315789.375,0.0,0.0
e72d1b2319a2ef39d016c41e4824b68evxe53,2,2,1,1,2,1,2,2,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.0,116157894736.5,0.0,0.0
e735a2301a18772a8276aa1f17ef79efu4yew,20,18,1,13,20,6,13,12,0.9,0.05,0.65,1.0,0.3,0.65,0.6,0.0,0.0,28308479532.083332,771327485380.1111,0.0
e7445f6107c8cd3783fa722c7dd29fe6rcd3a,2,2,1,1,2,1,2,2,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1421052631.5,0.0,0.0
e76057d8bcdbb3d2f935c30849a17e4d7ordt,5,2,1,1,5,2,3,1,0.4,0.2,0.2,1.0,0.4,0.6,0.2,0.0,0.0,12302631578.5,314780701754.5,0.0
e76154d73bb7d7b86d9bd48d167d3c679z0va,4,3,1,3,4,2,3,1,0.75,0.25,0.75,1.0,0.5,0.75,0.25,0.0,0.0,745614035.1666666,17543859.666666668,0.0
e783e5f6b818d18eda4065282022ac23jd1fw,14,4,1,12,14,3,14,3,0.2857142857142857,0.07142857142857142,0.8571428571428571,1.0,0.21428571428571427,1.0,0.21428571428571427,0.0,0.0,3241626794.5,264265789473.675,0.0
e78cb9678684d649453cd5e1e46baf462lq87,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
e7a98dc8545eb429007cb48799a40a2dc9p6o,2525,26,1,191,2506,15,1983,13,0.010297029702970298,0.00039603960396039607,0.07564356435643564,0.9924752475247525,0.005940594059405941,0.7853465346534654,0.005148514851485149,0.15384615384615385,0.19230769230769232,53524100259.02316,307552784425.5211,0.0
e7cf764619380e5303089f04bf647f10thebb,9,4,1,5,9,2,7,1,0.4444444444444444,0.1111111111111111,0.5555555555555556,1.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.0,0.0,5043421052.75,626674342105.375,0.0
e8291466de91b0eb4e1515143c7f74dexy2yr,30062,787,1,403,27969,125,20492,295,0.026179229592176168,3.326458652118954e-05,0.013405628368039385,0.9303772204111503,0.004158073315148693,0.6816579069922161,0.009813053023750915,0.06607369758576874,0.06353240152477764,101413402055.43036,893373394210.7205,0.0
e833712b1e29ffe74517e2dadcb4f2d1pt5t3,175,50,1,48,175,2,100,13,0.2857142857142857,0.005714285714285714,0.2742857142857143,1.0,0.011428571428571429,0.5714285714285714,0.07428571428571429,0.02,0.0,15663932920.556528,4423377469924.785,0.0
e8581ec94cd4d5009ab6b36c6aca9f0cp3txb,57,25,1,23,57,2,35,14,0.43859649122807015,0.017543859649122806,0.40350877192982454,1.0,0.03508771929824561,0.6140350877192983,0.24561403508771928,0.0,0.0,13479590643.36111,922498684210.5219,0.0
e8b82b8640ecdd154eebe6b36ec63f0bdwhc4,111,20,1,34,111,4,97,7,0.18018018018018017,0.009009009009009009,0.3063063063063063,1.0,0.036036036036036036,0.8738738738738738,0.06306306306306306,0.0,0.0,16438918128.658407,370484375000.0324,0.0
e8bc0150097c1b2b8b8c374b69e0d3a6mxfcm,2,1,1,2,2,1,2,2,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,6710526315.5,3146894736842.0,0.0
e8e4603ed284adbd252a7a601f9bffe09oq6f,8,1,1,4,8,4,7,3,0.125,0.125,0.5,1.0,0.5,0.875,0.375,0.0,0.0,46052631.625,1440150375939.8572,0.0
e8f3ce0b2d0849968400b63b992cc606psoij,60,47,1,32,60,14,44,21,0.7833333333333333,0.016666666666666666,0.5333333333333333,1.0,0.23333333333333334,0.7333333333333333,0.35,0.0,0.0,20639604329.957447,1565405711086.204,0.0
e909515a6ae94a86027c717c4085954akbpt2,1088,165,1,299,1067,62,728,121,0.15165441176470587,0.0009191176470588235,0.27481617647058826,0.9806985294117647,0.05698529411764706,0.6691176470588235,0.11121323529411764,0.0,0.006060606060606061,63488890625.97536,1175938794472.2112,0.0
e90e4701234b13b7a233a86967436806wqqw4,21603,858,2,772,20873,92,12964,6200,0.03971670601305374,9.257973429616257e-05,0.03573577743831875,0.9662083969819006,0.0042586677776234785,0.6001018377077257,0.28699717631810395,0.027972027972027972,0.038461538461538464,572520150813.3817,3555083669311.91,0.0
e932ef68638c37220f4c2c386cf54578x4hpn,19,9,1,16,19,4,19,9,0.47368421052631576,0.05263157894736842,0.8421052631578947,1.0,0.21052631578947367,1.0,0.47368421052631576,0.0,0.0,22265284423.10101,124647368421.05556,0.0
e959a3ae64e28a7d3b37934c0d826867o3sp6,5,5,1,5,5,3,5,3,1.0,0.2,1.0,1.0,0.6,1.0,0.6,0.0,0.0,1294736842.0,0.0,0.0
e97becf0d4632035ad4cd5e65c827d6f0xawy,11,8,1,7,11,6,10,9,0.7272727272727273,0.09090909090909091,0.6363636363636364,1.0,0.5454545454545454,0.9090909090909091,0.8181818181818182,0.0,0.0,224812500000.0625,554407894736.75,0.0
e98d8f348b266653b6784329782fd2e91vu3h,250,11,1,91,250,19,231,49,0.044,0.004,0.364,1.0,0.076,0.924,0.196,0.0,0.09090909090909091,39947268322.94504,398576715853.82965,0.0
e9b27622a64f2eb9dc7559d43bc45e31yci23,2,2,1,1,2,1,1,1,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,4342105263.0,0.0,0.0
e9c8ee7f783723fe8496dd35232d88f2or1r1,16004,1301,1,939,15722,105,5942,3363,0.08129217695576106,6.248437890527369e-05,0.05867283179205199,0.9823794051487128,0.006560859785053737,0.3712821794551362,0.2101349662584354,0.09146810146041506,0.11606456571867795,1168356209770.733,5713845086709.705,0.0
e9f928411213f44502e4942a29553ab1tbqgu,109,20,1,48,109,12,90,51,0.1834862385321101,0.009174311926605505,0.44036697247706424,1.0,0.11009174311926606,0.8256880733944955,0.46788990825688076,0.0,0.0,5544852374.702561,115269631254.07207,0.0
ea0e5f7d93f2220a62bde8067f26daaa7oxgf,20,12,1,9,20,2,11,3,0.6,0.05,0.45,1.0,0.1,0.55,0.15,0.0,0.0,18876461988.222225,1489798245613.9583,0.0
ea57e35acda9a8f8b75f4d9bc049f74d7qx3t,137,56,1,59,137,16,122,76,0.40875912408759124,0.0072992700729927005,0.4306569343065693,1.0,0.11678832116788321,0.8905109489051095,0.5547445255474452,0.0,0.017857142857142856,25681775647.152157,1073630147202.4752,0.0
ea5948061b2059bcbd900d3ae7e86e428ae8g,272,103,1,121,271,24,241,156,0.3786764705882353,0.003676470588235294,0.44485294117647056,0.9963235294117647,0.08823529411764706,0.8860294117647058,0.5735294117647058,0.0,0.0,59911497765.93013,775247840350.2089,0.0
ea6c07fbbfc3f0e549701b1e7b90c4d21zfjl,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,105263158.0,0.0,0.0
eaaae0fb54c7d36724a9679c3128d5a7gn4k5,4569,275,1,408,4544,29,3077,662,0.06018822499452834,0.0002188662727073758,0.08929743926460933,0.9945283431823156,0.006347121908513898,0.6734515211205954,0.14488947253228276,0.09818181818181818,0.16727272727272727,1105254975716.929,2784797344841.6606,0.0
eaac863aaf84acb7529462118e7953c3oeky6,2,2,1,1,2,1,1,1,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,947368421.0,0.0,0.0
eaad20ae39d343daf76adc0b1a4984faumuzj,73,3,1,47,73,1,52,45,0.0410958904109589,0.0136986301369863,0.6438356164383562,1.0,0.0136986301369863,0.7123287671232876,0.6164383561643836,0.0,0.3333333333333333,10278479532.217037,1443180572228.916,0.0
eace2a2890644d703c619fff7e41a9a16k7lf,13,10,1,11,13,5,13,8,0.7692307692307693,0.07692307692307693,0.8461538461538461,1.0,0.38461538461538464,1.0,0.6153846153846154,0.0,0.0,4023684210.4,2119721052631.5,0.0
eacfdb47b3daccebd9f16779c5542fe5eytoc,57,37,1,32,57,4,51,24,0.6491228070175439,0.017543859649122806,0.5614035087719298,1.0,0.07017543859649122,0.8947368421052632,0.42105263157894735,0.0,0.0,4589615931.752252,1138833997155.054,0.0
ead2ec4563ba25a9e9d417f1964b7504teqtp,2176,119,1,268,2158,16,1803,149,0.0546875,0.00045955882352941176,0.12316176470588236,0.9917279411764706,0.007352941176470588,0.8285845588235294,0.06847426470588236,0.008403361344537815,0.0,6627613097.7371645,1097068538392.3809,0.0
eb27d8daded752fc0d1c828867b0f118cswwq,2,2,1,2,2,2,2,2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,78947368.5,0.0,0.0
eb2c4b4493f31788ead745533e0c9a18xzzlk,79,65,1,54,79,17,67,58,0.8227848101265823,0.012658227848101266,0.6835443037974683,1.0,0.21518987341772153,0.8481012658227848,0.7341772151898734,0.015384615384615385,0.0,21015789473.710255,2651214979757.123,0.0
eb8f9ca4a23586f5acc770fff966f654dy7g0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,894736842.0,0.0,0.0
ec0c9e98cdf302274974ad212477f851iw35b,2984,406,1,375,2966,73,1778,1191,0.13605898123324398,0.0003351206434316354,0.12567024128686327,0.9939678284182306,0.024463806970509382,0.5958445040214477,0.39912868632707776,0.014778325123152709,0.009852216748768473,109489346334.90387,4689638111381.621,0.0
ec3b2ff6f725e847f93285bc9d2b7b3dvcd4u,16,7,1,10,16,2,14,15,0.4375,0.0625,0.625,1.0,0.125,0.875,0.9375,0.0,0.0,1521303258.0833335,1055442355889.7858,0.0
ec6d3fbd8408ba43891370d4ffe41eabhnwbs,10,1,1,1,10,2,2,5,0.1,0.1,0.1,1.0,0.2,0.2,0.5,0.0,0.0,42105263.1,730561403508.7778,0.0
ec86220eb6ce57c91a02a7356b342599jrcut,114,53,1,62,114,11,97,21,0.4649122807017544,0.008771929824561403,0.543859649122807,1.0,0.09649122807017543,0.8508771929824561,0.18421052631578946,0.0,0.018867924528301886,73845510001.36972,1116496236103.409,0.0
ec96b5b27dc870c8f59ef11b7371b06eenaox,98,68,1,54,98,16,78,35,0.6938775510204082,0.01020408163265306,0.5510204081632653,1.0,0.16326530612244897,0.7959183673469388,0.35714285714285715,0.0,0.04411764705882353,80896207430.25833,5199497291021.72,0.0
ecce760edfc6ec5cd5ddc7037c514dc3zod4i,25,12,1,4,25,9,24,1,0.48,0.04,0.16,1.0,0.36,0.96,0.04,0.0,0.0,6726754386.041667,1419633040935.7039,0.0
ed4802c318a7e04a5703ed115fe4f3a3kkugq,167,79,1,83,167,13,115,64,0.47305389221556887,0.005988023952095809,0.49700598802395207,1.0,0.07784431137724551,0.688622754491018,0.38323353293413176,0.0,0.0,73453624856.18011,4725108209678.4,0.0
ed5ee107143980558fae26c1b5c7b81a82spj,14,2,1,1,14,1,12,5,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.07142857142857142,0.8571428571428571,0.35714285714285715,0.0,0.0,269537480.1212121,1537023684210.5,0.0
ed5fc53d096bcf1b86c30128040e775334ut0,233,86,1,70,233,22,170,198,0.36909871244635195,0.004291845493562232,0.30042918454935624,1.0,0.0944206008583691,0.7296137339055794,0.8497854077253219,0.011627906976744186,0.0,10655476163.953548,1077384417681.8021,0.0
ee052a24cd3164af9d08fe77bd6b79dfrbelk,101,47,1,50,101,26,85,28,0.46534653465346537,0.009900990099009901,0.49504950495049505,1.0,0.25742574257425743,0.8415841584158416,0.27722772277227725,0.02127659574468085,0.02127659574468085,205868739183.62268,2036133200021.3347,0.0
ee2caa714a2175abb13eb6ef15196368cwc7c,9,8,1,4,7,4,4,4,0.8888888888888888,0.1111111111111111,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,1592105263.1875,1277809210526.25,0.0
ee45b2475e453e69ce712388959fe4acspmvk,75,19,1,3,75,20,71,2,0.25333333333333335,0.013333333333333334,0.04,1.0,0.26666666666666666,0.9466666666666667,0.02666666666666667,0.0,0.0,6009495928.835726,3081355177417.2056,0.0
ee5afe7f268aaa88598545df890f4e5fzari6,28,18,1,18,28,5,27,3,0.6428571428571429,0.03571428571428571,0.6428571428571429,1.0,0.17857142857142858,0.9642857142857143,0.10714285714285714,0.05555555555555555,0.0,7320760233.844444,11109025584795.348,0.0
eea590b4da2709c294e8db490f5997eadyc1e,18,12,1,13,18,9,18,3,0.6666666666666666,0.05555555555555555,0.7222222222222222,1.0,0.5,1.0,0.16666666666666666,0.0,0.0,14418859648.975,7063158991228.125,0.0
eea79e1bfc21ff1b9572213e540e1252s5iuy,98,78,1,52,98,17,80,49,0.7959183673469388,0.01020408163265306,0.5306122448979592,1.0,0.17346938775510204,0.8163265306122449,0.5,0.0,0.01282051282051282,41081533963.11752,2560278115159.6816,0.0
eeb7e43d894af9161f84692f2bf9570fdryzr,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
eebfd257525e52b67969ae9d8760afff12j3d,30,7,1,21,30,14,26,14,0.23333333333333334,0.03333333333333333,0.7,1.0,0.4666666666666667,0.8666666666666667,0.4666666666666667,0.0,0.0,71310722458.25465,1280983595352.0325,0.0
